goal combination,count,pick count
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Open 3 Gold Rupee Chests']",1,1
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Open 5 Gold Rupee Chests']",1,2
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Open the Final Door of Fire Trial']",1,0
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Plant 5 Magic Beans']",1,0
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Silver Scale']",3,2
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple', 'Stone of Agony']",1,0
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple']",12,7
"['8 Hearts (no duping)', 'Map & Compass in Water Temple']",2,3
"['8 Hearts (no duping)', 'Milk', 'Silver Scale']",1,1
"['8 Hearts (no duping)', 'Milk']",1,1
"['8 Hearts (no duping)', 'Minuet of Forest', 'Nayrus Love']",1,0
"['8 Hearts (no duping)', 'Minuet of Forest', 'Open All 6 Gold Rupee Chests']",2,2
"['8 Hearts (no duping)', 'Minuet of Forest']",6,5
"['8 Hearts (no duping)', 'Mirror Shield', 'Open All 6 Gold Rupee Chests']",2,0
"['8 Hearts (no duping)', 'Mirror Shield', 'Plant bean in Death Mountain Crater']",1,0
"['8 Hearts (no duping)', 'Mirror Shield']",8,1
"['8 Hearts (no duping)', 'Nayrus Love']",2,0
"['8 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple', 'Quiver (40)']",1,0
"['8 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple']",4,1
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple', 'Quiver (40)']",1,0
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple', 'Requiem of Spirit']",1,1
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple', 'Silver Scale']",1,0
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple', 'Stone of Agony']",1,0
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple']",8,1
"['8 Hearts (no duping)', 'Open 2 Boss Key Doors', 'Quiver (40)']",2,1
"['8 Hearts (no duping)', 'Open 2 Boss Key Doors', 'Silver Scale']",1,2
"['8 Hearts (no duping)', 'Open 2 Boss Key Doors']",5,3
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests', 'Open the Final Door of Fire Trial']",1,0
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests', 'Open the Final Door of Light Trial']",1,1
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests', 'Silver Gauntlets']",1,1
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",9,3
"['8 Hearts (no duping)', 'Open 5 Gold Rupee Chests']",3,2
"['8 Hearts (no duping)', 'Open 50 Rupee chest in Wasteland', 'Quiver (40)']",1,0
"['8 Hearts (no duping)', 'Open 50 Rupee chest in Wasteland']",4,1
"['8 Hearts (no duping)', 'Open All 6 Gold Rupee Chests', 'Quiver (40)']",1,0
"['8 Hearts (no duping)', 'Open All 6 Gold Rupee Chests', 'Zora Tunic']",1,3
"['8 Hearts (no duping)', 'Open All 6 Gold Rupee Chests']",13,8
"['8 Hearts (no duping)', 'Open the Final Door of Fire Trial', 'Silver Gauntlets']",1,0
"['8 Hearts (no duping)', 'Open the Final Door of Fire Trial']",4,1
"['8 Hearts (no duping)', 'Open the Final Door of Forest Trial', 'Requiem of Spirit']",1,0
"['8 Hearts (no duping)', 'Open the Final Door of Forest Trial', 'Zora Tunic']",1,0
"['8 Hearts (no duping)', 'Open the Final Door of Forest Trial']",2,0
"['8 Hearts (no duping)', 'Open the Final Door of Light Trial', 'Sarias Song']",1,1
"['8 Hearts (no duping)', 'Open the Final Door of Light Trial', 'Silver Gauntlets']",2,1
"['8 Hearts (no duping)', 'Open the Final Door of Light Trial']",5,3
"['8 Hearts (no duping)', 'Plant 5 Magic Beans', 'Silver Gauntlets']",1,0
"['8 Hearts (no duping)', 'Plant 5 Magic Beans']",4,0
"['8 Hearts (no duping)', 'Plant bean in Death Mountain Crater', 'Silver Gauntlets']",1,1
"['8 Hearts (no duping)', 'Plant bean in Death Mountain Crater']",4,1
"['8 Hearts (no duping)', 'Quiver (40)']",8,1
"['8 Hearts (no duping)', 'Quiver (50)']",1,0
"['8 Hearts (no duping)', 'Requiem of Spirit', 'Silver Scale']",1,0
"['8 Hearts (no duping)', 'Requiem of Spirit']",4,1
"['8 Hearts (no duping)', 'Rutos Letter', 'Water Temple Boss Key']",1,0
"['8 Hearts (no duping)', 'Rutos Letter']",2,0
"['8 Hearts (no duping)', 'Sarias Song']",5,1
"['8 Hearts (no duping)', 'Shadow Temple Boss Key']",1,0
"['8 Hearts (no duping)', 'Silver Gauntlets']",7,3
"['8 Hearts (no duping)', 'Silver Scale', 'Stone of Agony']",1,0
"['8 Hearts (no duping)', 'Silver Scale']",9,3
"['8 Hearts (no duping)', 'Spirit Temple Boss Key']",3,2
"['8 Hearts (no duping)', 'Stone of Agony']",2,0
"['8 Hearts (no duping)', 'Two Fairy Spells']",2,0
"['8 Hearts (no duping)', 'Water Medallion']",1,0
"['8 Hearts (no duping)', 'Water Temple Boss Key']",1,0
"['8 Hearts (no duping)', 'Win Bombchu Bowling Prize']",3,0
"['8 Hearts (no duping)', 'Zora Tunic']",2,3
"['8 Songs', '9 Hearts (no duping)', 'Beat the Water Temple']",1,0
"['8 Songs', '9 Hearts (no duping)', 'Dins Fire']",1,0
"['8 Songs', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",1,1
"['8 Songs', '9 Hearts (no duping)', 'Open the Final Door of Forest Trial']",1,0
"['8 Songs', '9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,1
"['8 Songs', '9 Hearts (no duping)', 'Silver Scale']",2,0
"['8 Songs', '9 Hearts (no duping)']",4,1
"['8 Songs', 'All 3 Elemental Arrows', 'Dins Fire']",1,0
"['8 Songs', 'All 3 Elemental Arrows']",1,0
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Spirit Temple']",1,1
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well', 'Both HPs in Lost Woods']",1,1
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well', 'Both Rusty Switches in Spirit Temple']",1,0
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well', 'Defeat Meg (purple Poe)']",1,0
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well']",2,1
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Defeat Twinrova']",1,2
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Fire Medallion']",1,2
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Goron Tunic']",1,2
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Map & Compass in Spirit Temple']",1,0
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Silver Scale']",1,0
"['8 Songs', 'All 4 Gerudo Valley area Skulltulas']",2,2
"['8 Songs', 'All 4 Market area Skulltulas', 'All 5 Lake Hylia Skulltulas']",1,0
"['8 Songs', 'All 4 Market area Skulltulas', 'Clear 8 Silver Rupee Rooms']",1,0
"['8 Songs', 'All 4 Market area Skulltulas', 'Defeat Barinade']",1,0
"['8 Songs', 'All 4 Market area Skulltulas', 'Defeat Twinrova']",1,0
"['8 Songs', 'All 4 Market area Skulltulas', 'Goron Tunic']",2,0
"['8 Songs', 'All 4 Market area Skulltulas']",3,0
"['8 Songs', 'All 4 Wasteland/ Colossus area Skulltulas', 'Goron Bracelet']",1,0
"['8 Songs', 'All 4 Wasteland/ Colossus area Skulltulas', 'Rutos Letter']",1,0
"['8 Songs', 'All 4 Wasteland/ Colossus area Skulltulas']",1,0
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Bottled Fairy']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Clear 8 Silver Rupee Rooms']",1,0
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Goron Bracelet']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Goron Tunic']",1,0
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Map & Compass in Spirit Temple']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Open 3 Gold Rupee Chests']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Open the Final Door of Forest Trial']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas', 'Zora Tunic']",1,1
"['8 Songs', 'All 5 Lake Hylia Skulltulas']",4,3
"['8 Songs', 'All 5 Skulltulas in Dodongos Cavern', 'Bullet Bag (50)']",1,1
"['8 Songs', 'All 5 Skulltulas in Dodongos Cavern', 'Clear 8 Silver Rupee Rooms']",1,1
"['8 Songs', 'All 5 Skulltulas in Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",1,1
"['8 Songs', 'All 5 Skulltulas in Dodongos Cavern']",1,1
"['8 Songs', 'All 5 Skulltulas in Fire Temple', 'Clear 10 Silver Rupee Rooms']",1,0
"['8 Songs', 'All 5 Skulltulas in Fire Temple', 'Fire Arrows']",1,0
"['8 Songs', 'All 5 Skulltulas in Fire Temple']",1,0
"['8 Songs', 'All 5 Skulltulas in Forest Temple', 'Bullet Bag (50)']",1,0
"['8 Songs', 'All 5 Skulltulas in Forest Temple', 'Goron Bracelet']",1,0
"['8 Songs', 'All 5 Skulltulas in Forest Temple']",1,0
"['8 Songs', 'All 5 Skulltulas in Spirit Temple', 'Both HPs in Lost Woods']",1,1
"['8 Songs', 'All 5 Skulltulas in Spirit Temple']",1,1
"['8 Songs', 'All 5 Skulltulas in Water Temple', 'Goron Tunic']",1,1
"['8 Songs', 'All 5 Skulltulas in Water Temple']",1,1
"['8 Songs', 'All 8 Kakariko area Skulltulas', 'Beat the Spirit Temple']",1,0
"['8 Songs', 'All 8 Kakariko area Skulltulas', 'Rutos Letter']",1,0
"['8 Songs', 'All 8 Kakariko area Skulltulas']",1,0
"['8 Songs', 'All 8 Zoras Domain area Skulltulas', 'Defeat Meg (purple Poe)']",1,0
"['8 Songs', 'All 8 Zoras Domain area Skulltulas', 'Quiver (40)']",1,0
"['8 Songs', 'All 8 Zoras Domain area Skulltulas']",1,0
"['8 Songs', 'Beat Jabu-Jabus Belly', 'Obtain all 5 Small Keys in Shadow Temple']",1,2
"['8 Songs', 'Beat Jabu-Jabus Belly', 'Open 3 Gold Rupee Chests']",1,2
"['8 Songs', 'Beat Jabu-Jabus Belly']",1,2
"['8 Songs', 'Beat the Deku Tree', 'Open the Final Door of Spirit Trial']",1,0
"['8 Songs', 'Beat the Deku Tree', 'Silver Gauntlets']",1,0
"['8 Songs', 'Beat the Deku Tree']",1,0
"['8 Songs', 'Beat the Fire Temple']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Beat the Water Temple']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Both HPs in Lost Woods']",1,3
"['8 Songs', 'Beat the Spirit Temple', 'Defeat Dark Link']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Defeat a Skull Kid']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Fire Arrows']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Goron Bracelet']",2,0
"['8 Songs', 'Beat the Spirit Temple', 'Map & Compass in Bottom of the Well']",1,3
"['8 Songs', 'Beat the Spirit Temple', 'Minuet of Forest']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Open the Final Door of Forest Trial']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Open the Final Door of Water Trial']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Rutos Letter']",1,0
"['8 Songs', 'Beat the Spirit Temple', 'Silver Gauntlets']",1,3
"['8 Songs', 'Beat the Spirit Temple']",6,3
"['8 Songs', 'Beat the Water Temple', 'Dins Fire']",1,0
"['8 Songs', 'Beat the Water Temple', 'Goron Bracelet']",1,0
"['8 Songs', 'Beat the Water Temple', 'Silver Scale']",1,0
"['8 Songs', 'Beat the Water Temple']",2,0
"['8 Songs', 'Blue Potion', 'Defeat Meg (purple Poe)']",1,1
"['8 Songs', 'Blue Potion', 'Open 3 Boss Key Doors']",1,1
"['8 Songs', 'Blue Potion']",1,1
"['8 Songs', 'Bolero of Fire', 'Defeat Volvagia']",1,1
"['8 Songs', 'Bolero of Fire', 'Open the Final Door of Forest Trial']",1,0
"['8 Songs', 'Bolero of Fire', 'Quiver (50)']",1,0
"['8 Songs', 'Bolero of Fire', 'Sarias Song']",1,0
"['8 Songs', 'Bolero of Fire']",3,1
"['8 Songs', 'Both HPs in Death Mountain Crater', 'Defeat Meg (purple Poe)']",1,0
"['8 Songs', 'Both HPs in Death Mountain Crater', 'Defeat Nabooru-Knuckle']",1,0
"['8 Songs', 'Both HPs in Death Mountain Crater', 'Map & Compass in Forest Temple']",1,0
"['8 Songs', 'Both HPs in Death Mountain Crater', 'Open 3 Boss Key Doors']",1,0
"['8 Songs', 'Both HPs in Death Mountain Crater', 'Open All 6 Gold Rupee Chests']",1,0
"['8 Songs', 'Both HPs in Death Mountain Crater']",2,0
"['8 Songs', 'Both HPs in Lost Woods', 'Map & Compass in Bottom of the Well']",1,3
"['8 Songs', 'Both HPs in Lost Woods', 'Silver Gauntlets']",1,3
"['8 Songs', 'Both HPs in Lost Woods']",2,4
"['8 Songs', 'Both Rusty Switches in Spirit Temple', 'Defeat Meg (purple Poe)']",1,0
"['8 Songs', 'Both Rusty Switches in Spirit Temple', 'Forest Temple Boss Key']",1,0
"['8 Songs', 'Both Rusty Switches in Spirit Temple', 'Goron Bracelet']",1,0
"['8 Songs', 'Both Rusty Switches in Spirit Temple', 'Zora Tunic']",1,0
"['8 Songs', 'Both Rusty Switches in Spirit Temple']",2,0
"['8 Songs', 'Bottled Fairy', 'Bronze Gauntlets']",1,0
"['8 Songs', 'Bottled Fairy', 'Defeat Amy (Green Poe)']",1,0
"['8 Songs', 'Bottled Fairy', 'Defeat Twinrova']",2,0
"['8 Songs', 'Bottled Fairy', 'Green Gauntlets']",1,0
"['8 Songs', 'Bottled Fairy', 'Open the Final Door of Forest Trial']",1,1
"['8 Songs', 'Bottled Fairy']",3,1
"['8 Songs', 'Bronze Gauntlets', 'Defeat Twinrova']",1,0
"['8 Songs', 'Bronze Gauntlets']",1,0
"['8 Songs', 'Bullet Bag (50)', 'Clear 8 Silver Rupee Rooms']",1,1
"['8 Songs', 'Bullet Bag (50)', 'Goron Bracelet']",1,0
"['8 Songs', 'Bullet Bag (50)', 'Map & Compass in Water Temple']",1,0
"['8 Songs', 'Bullet Bag (50)', 'Open 3 Boss Key Doors']",1,0
"['8 Songs', 'Bullet Bag (50)', 'Open All 6 Gold Rupee Chests']",1,1
"['8 Songs', 'Bullet Bag (50)']",3,1
"['8 Songs', 'Clear 10 Silver Rupee Rooms', 'Exactly 30 Deku Sticks']",2,0
"['8 Songs', 'Clear 10 Silver Rupee Rooms', 'Fire Arrows']",1,0
"['8 Songs', 'Clear 10 Silver Rupee Rooms', 'Free all 9 Gorons in Fire Temple']",1,0
"['8 Songs', 'Clear 10 Silver Rupee Rooms', 'Light Arrows']",1,0
"['8 Songs', 'Clear 10 Silver Rupee Rooms', 'Sarias Song']",1,0
"['8 Songs', 'Clear 10 Silver Rupee Rooms']",3,0
"['8 Songs', 'Clear 4 Silver Rupee Rooms', 'Defeat Twinrova']",1,1
"['8 Songs', 'Clear 4 Silver Rupee Rooms', 'Gerudos Card']",1,1
"['8 Songs', 'Clear 4 Silver Rupee Rooms']",1,1
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers']",1,1
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Goron Tunic']",2,0
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern']",1,1
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Mirror Shield']",1,0
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Open All 6 Gold Rupee Chests']",1,1
"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Two Fairy Spells']",1,1
"['8 Songs', 'Clear 8 Silver Rupee Rooms']",4,2
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Exactly 30 Deku Sticks']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Fire Medallion']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Fire Temple Boss Key']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Goron Bracelet']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Green Gauntlets']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles', 'Zora Tunic']",1,0
"['8 Songs', 'Defeat 4 Different Iron Knuckles']",3,0
"['8 Songs', 'Defeat Amy (Green Poe)', 'Defeat Twinrova']",1,0
"['8 Songs', 'Defeat Amy (Green Poe)', 'Green Gauntlets']",1,0
"['8 Songs', 'Defeat Amy (Green Poe)']",1,0
"['8 Songs', 'Defeat Barinade', 'Defeat Twinrova']",1,0
"['8 Songs', 'Defeat Barinade']",1,0
"['8 Songs', 'Defeat Dark Link', 'Goron Bracelet']",1,0
"['8 Songs', 'Defeat Dark Link']",1,0
"['8 Songs', 'Defeat Meg (purple Poe)', 'Defeat Nabooru-Knuckle']",1,0
"['8 Songs', 'Defeat Meg (purple Poe)', 'Open 3 Boss Key Doors']",1,1
"['8 Songs', 'Defeat Meg (purple Poe)', 'Open All 6 Gold Rupee Chests']",1,0
"['8 Songs', 'Defeat Meg (purple Poe)', 'Quiver (40)']",1,0
"['8 Songs', 'Defeat Meg (purple Poe)']",4,1
"['8 Songs', 'Defeat Nabooru-Knuckle', 'Open All 6 Gold Rupee Chests']",1,0
"['8 Songs', 'Defeat Nabooru-Knuckle']",1,0
"['8 Songs', 'Defeat Twinrova', 'Exactly 20 Deku Sticks']",1,0
"['8 Songs', 'Defeat Twinrova', 'Fire Medallion']",1,2
"['8 Songs', 'Defeat Twinrova', 'Gerudos Card']",1,1
"['8 Songs', 'Defeat Twinrova', 'Goron Tunic']",1,2
"['8 Songs', 'Defeat Twinrova', 'Green Gauntlets']",1,0
"['8 Songs', 'Defeat Twinrova', 'Open the Final Door of Fire Trial']",1,0
"['8 Songs', 'Defeat Twinrova', 'Quiver (40)']",1,0
"['8 Songs', 'Defeat Twinrova', 'Quiver (50)']",1,0
"['8 Songs', 'Defeat Twinrova', 'Silver Scale']",1,0
"['8 Songs', 'Defeat Twinrova']",8,3
"['8 Songs', 'Defeat Volvagia', 'Forest Temple Boss Key']",1,0
"['8 Songs', 'Defeat Volvagia']",2,1
"['8 Songs', 'Defeat a Skull Kid', 'Fire Arrows']",1,0
"['8 Songs', 'Defeat a Skull Kid']",1,0
"['8 Songs', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern']",1,1
"['8 Songs', 'Defeat both Flare Dancers', 'Two Fairy Spells']",1,1
"['8 Songs', 'Defeat both Flare Dancers']",1,1
"['8 Songs', 'Dins Fire', 'Silver Scale']",1,0
"['8 Songs', 'Dins Fire']",2,0
"['8 Songs', 'Exactly 20 Deku Sticks', 'Quiver (50)']",1,0
"['8 Songs', 'Exactly 20 Deku Sticks']",1,0
"['8 Songs', 'Exactly 30 Deku Sticks', 'Fire Medallion']",1,0
"['8 Songs', 'Exactly 30 Deku Sticks', 'Free all 9 Gorons in Fire Temple']",1,0
"['8 Songs', 'Exactly 30 Deku Sticks', 'Light Arrows']",1,0
"['8 Songs', 'Exactly 30 Deku Sticks', 'Sarias Song']",1,0
"['8 Songs', 'Exactly 30 Deku Sticks']",3,0
"['8 Songs', 'Fairy Slingshot']",1,1
"['8 Songs', 'Fill all 4 Bottle Slots', 'Obtain all 5 Small Keys in Shadow Temple']",1,1
"['8 Songs', 'Fill all 4 Bottle Slots']",1,1
"['8 Songs', 'Fire Arrows']",2,0
"['8 Songs', 'Fire Medallion', 'Goron Tunic']",1,2
"['8 Songs', 'Fire Medallion']",2,2
"['8 Songs', 'Fire Temple Boss Key', 'Green Gauntlets']",1,0
"['8 Songs', 'Fire Temple Boss Key']",1,0
"['8 Songs', 'Forest Temple Boss Key', 'Goron Bracelet']",1,0
"['8 Songs', 'Forest Temple Boss Key', 'Zora Tunic']",1,0
"['8 Songs', 'Forest Temple Boss Key']",2,0
"['8 Songs', 'Free all 9 Gorons in Fire Temple', 'Light Arrows']",1,0
"['8 Songs', 'Free all 9 Gorons in Fire Temple']",1,0
"['8 Songs', 'Gerudos Card']",1,1
"['8 Songs', 'Goron Bracelet', 'Rutos Letter']",1,0
"['8 Songs', 'Goron Bracelet', 'Zora Tunic']",3,1
"['8 Songs', 'Goron Bracelet']",7,1
"['8 Songs', 'Goron Tunic', 'Mirror Shield']",1,0
"['8 Songs', 'Goron Tunic']",5,3
"['8 Songs', 'Green Gauntlets', 'Map & Compass in Dodongos Cavern']",1,0
"['8 Songs', 'Green Gauntlets']",3,0
"['8 Songs', 'Light Arrows']",1,0
"['8 Songs', 'Lon Lon Ranch HP', 'Open 3 Boss Key Doors']",1,0
"['8 Songs', 'Lon Lon Ranch HP']",1,0
"['8 Songs', 'Map & Compass in Bottom of the Well', 'Silver Gauntlets']",1,3
"['8 Songs', 'Map & Compass in Bottom of the Well']",1,3
"['8 Songs', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
"['8 Songs', 'Map & Compass in Dodongos Cavern']",2,1
"['8 Songs', 'Map & Compass in Forest Temple', 'Open 3 Boss Key Doors']",1,0
"['8 Songs', 'Map & Compass in Forest Temple']",1,0
"['8 Songs', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
"['8 Songs', 'Map & Compass in Ice Cavern']",1,1
"['8 Songs', 'Map & Compass in Spirit Temple', 'Open 3 Gold Rupee Chests']",1,1
"['8 Songs', 'Map & Compass in Spirit Temple', 'Silver Scale']",1,0
"['8 Songs', 'Map & Compass in Spirit Temple']",2,1
"['8 Songs', 'Map & Compass in Water Temple', 'Open 3 Boss Key Doors']",1,0
"['8 Songs', 'Map & Compass in Water Temple']",1,0
"['8 Songs', 'Minuet of Forest', 'Open the Final Door of Forest Trial']",1,0
"['8 Songs', 'Minuet of Forest', 'Open the Final Door of Water Trial']",1,0
"['8 Songs', 'Minuet of Forest']",1,0
"['8 Songs', 'Mirror Shield']",1,0
"['8 Songs', 'Obtain all 5 Small Keys in Shadow Temple', 'Open 3 Gold Rupee Chests']",1,2
"['8 Songs', 'Obtain all 5 Small Keys in Shadow Temple']",2,3
"['8 Songs', 'Open 3 Boss Key Doors']",4,1
"['8 Songs', 'Open 3 Gold Rupee Chests']",2,3
"['8 Songs', 'Open All 6 Gold Rupee Chests']",2,1
"['8 Songs', 'Open the Final Door of Fire Trial', 'Quiver (40)']",1,0
"['8 Songs', 'Open the Final Door of Fire Trial']",1,0
"['8 Songs', 'Open the Final Door of Forest Trial', 'Open the Final Door of Water Trial']",1,0
"['8 Songs', 'Open the Final Door of Forest Trial', 'Quiver (50)']",1,0
"['8 Songs', 'Open the Final Door of Forest Trial', 'Silver Scale']",1,0
"['8 Songs', 'Open the Final Door of Forest Trial']",4,1
"['8 Songs', 'Open the Final Door of Spirit Trial', 'Silver Gauntlets']",1,0
"['8 Songs', 'Open the Final Door of Spirit Trial']",2,1
"['8 Songs', 'Open the Final Door of Water Trial']",1,0
"['8 Songs', 'Quiver (40)']",2,0
"['8 Songs', 'Quiver (50)']",2,0
"['8 Songs', 'Rutos Letter']",2,0
"['8 Songs', 'Sarias Song']",2,0
"['8 Songs', 'Silver Gauntlets']",2,3
"['8 Songs', 'Silver Scale']",4,0
"['8 Songs', 'Two Fairy Spells']",1,1
"['8 Songs', 'Zora Tunic']",3,1
"['9 Hearts (no duping)', '9 Songs', 'All 3 Skulltulas in Ice Cavern']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Defeat 4 Different Iron Knuckles']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Defeat Bongo-Bongo']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Defeat King Dodongo']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Fairy Slingshot']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Fire Arrows']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Fire Temple Boss Key']",1,1
"['9 Hearts (no duping)', '9 Songs', 'Ganons Castle Boss Key']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Ice Cavern HP']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Open 2 Boss Key Doors']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Open 3 Gold Rupee Chests']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Open the Final Door of Spirit Trial']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Quiver (50)']",2,0
"['9 Hearts (no duping)', '9 Songs', 'Silver Scale']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Two Fairy Spells']",1,0
"['9 Hearts (no duping)', '9 Songs', 'Water Temple Boss Key']",1,1
"['9 Hearts (no duping)', '9 Songs']",6,1
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'All 4 Skulltulas in Jabu-Jabu']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'All 8 Death Mountain area Skulltulas']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Beat Dodongos Cavern']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Both HPs in Death Mountain Crater']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Bottled Fairy']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Exactly 30 Deku Sticks']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Forest Temple Boss Key']",1,1
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Get Bombchu chest in Spirit Temple']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Giants Knife']",1,1
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Map & Compass in Forest Temple']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Open 5 Gold Rupee Chests']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Open the Final Door of Light Trial']",2,1
"['9 Hearts (no duping)', 'All 3 Elemental Arrows', 'Quiver (40)']",1,0
"['9 Hearts (no duping)', 'All 3 Elemental Arrows']",6,1
"['9 Hearts (no duping)', 'All 3 Kokiri Forest area Skulltulas', 'Clear 8 Silver Rupee Rooms']",1,1
"['9 Hearts (no duping)', 'All 3 Kokiri Forest area Skulltulas', 'Open the Final Door of Forest Trial']",1,0
"['9 Hearts (no duping)', 'All 3 Kokiri Forest area Skulltulas', 'Silver Gauntlets']",1,1
"['9 Hearts (no duping)', 'All 3 Kokiri Forest area Skulltulas']",2,1
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well', 'All 4 Skulltulas in Deku Tree']",1,0
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Fire Temple']",1,0
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Water Temple']",1,0
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well', 'All 8 Kakariko area Skulltulas']",1,0
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well', 'Clear 10 Silver Rupee Rooms']",1,0
